,Unnamed: 0.34,Unnamed: 0.33,Unnamed: 0.32,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 3–1,Chelsea,Southampton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,0.0,15.0,0.0,0.0,0.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,1.0,0.3333333333333333,0.369047619047619
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-10-09,Sat,WCQ,Second round,Home,W 4–1,sn Senegal,na Namibia,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a39997dd/Senegal-Namibia-October-9-2021-WCQ----CAF-M,1.0,0.3333333333333333,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-10-12,Tue,WCQ,Second round,Away,W 3–1,sn Senegal,na Namibia,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b332bf13/Namibia-Senegal-October-12-2021-WCQ----CAF-M,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-10-16,Sat,Premier League,Matchweek 8,Away,W 1–0,Chelsea,Brentford,Y,GK,90,0,0,0,0,0.0,0.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,25.0,64.0,0.0,15.0,0.0,0.0,0.0,/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,1.0,1.0,0.858974358974359
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-10-20,Wed,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,se Malmö,Y,GK,90,0,0,0,0,0.0,0.0,0,0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,100.0,0.0,13.0,0.0,0.0,0.0,/en/matches/615bb75f/Chelsea-Malmo-October-20-2021-Champions-League,1.0,1.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-10-23,Sat,Premier League,Matchweek 9,Home,W 7–0,Chelsea,Norwich City,Y,GK,90,0,0,0,0,0.0,0.0,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,0.0,15.0,0.0,0.0,0.0,/en/matches/a6ff9cf9/Chelsea-Norwich-City-October-23-2021-Premier-League,1.0,1.0,0.3571428571428571
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 3–0,Chelsea,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,100.0,0.0,9.0,0.0,0.0,0.0,/en/matches/49478cd2/Newcastle-United-Chelsea-October-30-2021-Premier-League,1.0,1.0,0.2499999999999999
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-11-02,Tue,Champions Lg,Group stage,Away,W 1–0,eng Chelsea,se Malmö,Y,GK,90,0,0,0,0,0.0,0.0,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,0.0,13.0,0.0,0.0,0.0,/en/matches/fa70eb4c/Malmo-Chelsea-November-2-2021-Champions-League,1.0,1.0,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-11-06,Sat,Premier League,Matchweek 11,Home,D 1–1,Chelsea,Burnley,Y,GK,90,0,0,0,0,0.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,0.0,13.0,0.0,0.0,0.0,/en/matches/316c0296/Chelsea-Burnley-November-6-2021-Premier-League,0.5,1.0,0.4761904761904761
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-11-11,Thu,WCQ,Second round,Away,D 1–1,sn Senegal,tg Togo,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5df18676/Togo-Senegal-November-11-2021-WCQ----CAF-M,0.5,0.8333333333333334,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-11-20,Sat,Premier League,Matchweek 12,Away,W 3–0,Chelsea,Leicester City,Y,GK,90,0,0,0,0,0.0,0.0,1,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,32.0,84.4,0.0,20.0,0.0,0.0,0.0,/en/matches/2fd486d6/Leicester-City-Chelsea-November-20-2021-Premier-League,1.0,0.6666666666666666,0.5476190476190477
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-11-23,Tue,Champions Lg,Group stage,Home,W 4–0,eng Chelsea,it Juventus,Y,GK,90,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,66.7,0.0,9.0,0.0,0.0,0.0,/en/matches/8b15222a/Chelsea-Juventus-November-23-2021-Champions-League,1.0,0.6666666666666666,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-11-28,Sun,Premier League,Matchweek 13,Home,D 1–1,Chelsea,Manchester Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,84.0,0.0,20.0,0.0,0.0,0.0,/en/matches/08b3c5d8/Chelsea-Manchester-United-November-28-2021-Premier-League,0.5,0.8333333333333334,0.3928571428571428
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-12-01,Wed,Premier League,Matchweek 14,Away,W 2–1,Chelsea,Watford,Y,GK,90,0,0,0,0,0.0,0.0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,28.0,75.0,0.0,13.0,0.0,0.0,0.0,/en/matches/f475576b/Watford-Chelsea-December-1-2021-Premier-League,1.0,0.8333333333333334,0.3809523809523809
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-12-04,Sat,Premier League,Matchweek 15,Away,L 2–3,Chelsea,West Ham,Y,GK,90,0,0,0,0,0.0,0.0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,79.3,0.0,22.0,0.0,0.0,0.0,/en/matches/776aa8ab/West-Ham-United-Chelsea-December-4-2021-Premier-League,0.0,0.8333333333333334,0.3928571428571428
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-12-11,Sat,Premier League,Matchweek 16,Home,W 3–2,Chelsea,Leeds United,Y,GK,90,0,0,0,0,0.0,0.0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,33.0,93.9,0.0,16.0,0.0,0.0,0.0,/en/matches/6ad3036b/Chelsea-Leeds-United-December-11-2021-Premier-League,1.0,0.5,0.5238095238095238
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-12-16,Thu,Premier League,Matchweek 17,Home,D 1–1,Chelsea,Everton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,96.2,0.0,15.0,0.0,0.0,0.0,/en/matches/70209eb1/Chelsea-Everton-December-16-2021-Premier-League,0.5,0.6666666666666666,0.4880952380952381
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-12-19,Sun,Premier League,Matchweek 18,Away,D 0–0,Chelsea,Wolves,Y,GK,90,0,0,0,0,0.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,95.0,0.0,14.0,0.0,0.0,0.0,/en/matches/73d478fb/Wolverhampton-Wanderers-Chelsea-December-19-2021-Premier-League,0.5,0.5,0.3974358974358974
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-12-26,Sun,Premier League,Matchweek 19,Away,W 3–1,Chelsea,Aston Villa,Y,GK,90,0,0,0,0,0.0,0.0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,0.0,14.0,0.0,0.0,0.0,/en/matches/61396bd8/Aston-Villa-Chelsea-December-26-2021-Premier-League,1.0,0.6666666666666666,0.6071428571428571
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-12-29,Wed,Premier League,Matchweek 20,Home,D 1–1,Chelsea,Brighton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,0.0,19.0,0.0,0.0,0.0,/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,0.5,0.6666666666666666,0.5119047619047619
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2022-01-02,Sun,Premier League,Matchweek 21,Home,D 2–2,Chelsea,Liverpool,Y,GK,90,0,0,0,0,0.0,0.0,0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,63.6,0.0,15.0,0.0,0.0,0.0,/en/matches/3480cc09/Chelsea-Liverpool-January-2-2022-Premier-League,0.5,0.6666666666666666,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2022-01-18,Tue,Africa Cup of Nations,Group stage,Neutral,D 0–0,sn Senegal,mw Malawi,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/130a37fc/Malawi-Senegal-January-18-2022-Africa-Cup-of-Nations,0.5,0.6666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2022-01-25,Tue,Africa Cup of Nations,Round of 16,Neutral,W 2–0,sn Senegal,cv Cape Verde,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c17cae65/Senegal-Cape-Verde-January-25-2022-Africa-Cup-of-Nations,1.0,0.5,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2022-01-30,Sun,Africa Cup of Nations,Quarter-finals,Neutral,W 3–1,sn Senegal,gq Equ. Guinea,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/621f3d8a/Senegal-Equatorial-Guinea-January-30-2022-Africa-Cup-of-Nations,1.0,0.6666666666666666,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2022-02-02,Wed,Africa Cup of Nations,Semi-finals,Neutral,W 3–1,sn Senegal,bf Burkina Faso,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fe529613/Burkina-Faso-Senegal-February-2-2022-Africa-Cup-of-Nations,1.0,0.8333333333333334,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2022-02-06,Sun,Africa Cup of Nations,Final,Neutral,D 0 (4)–0 (2),sn Senegal,eg Egypt,Y,GK,120,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/2ca5b81c/Senegal-Egypt-February-6-2022-Africa-Cup-of-Nations,0.5,1.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2022-02-19,Sat,Premier League,Matchweek 26,Away,W 1–0,Chelsea,Crystal Palace,Y,GK,90,0,0,0,0,0.0,0.0,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,81.8,0.0,19.0,0.0,0.0,0.0,/en/matches/ddd2eed6/Crystal-Palace-Chelsea-February-19-2022-Premier-League,1.0,0.8333333333333334,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2022-02-22,Tue,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,fr Lille,Y,GK,90,0,0,0,0,0.0,0.0,0,0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,0.0,17.0,0.0,0.0,0.0,/en/matches/c69e8579/Chelsea-Lille-February-22-2022-Champions-League,1.0,0.8333333333333334,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2022-02-27,Sun,EFL Cup,Final,Home,D 0 (10)–0 (11),Chelsea,Liverpool,Y,GK,119,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d3c5d3d5/Chelsea-Liverpool-February-27-2022-EFL-Cup,0.5,0.8333333333333334,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2022-03-05,Sat,Premier League,Matchweek 28,Away,W 4–0,Chelsea,Burnley,Y,GK,90,0,0,0,0,0.0,0.0,0,0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,35.0,77.1,0.0,21.0,0.0,0.0,0.0,/en/matches/926192f8/Burnley-Chelsea-March-5-2022-Premier-League,1.0,0.8333333333333334,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2022-03-10,Thu,Premier League,Matchweek 30,Away,W 3–1,Chelsea,Norwich City,Y,GK,90,0,0,0,0,0.0,0.0,1,0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,93.3,0.0,17.0,0.0,0.0,0.0,/en/matches/4371c286/Norwich-City-Chelsea-March-10-2022-Premier-League,1.0,0.8333333333333334,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2022-03-13,Sun,Premier League,Matchweek 29,Home,W 1–0,Chelsea,Newcastle Utd,Y,GK,90,0,0,0,0,0.0,0.0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,74.2,0.0,20.0,0.0,0.0,0.0,/en/matches/0dcf103b/Chelsea-Newcastle-United-March-13-2022-Premier-League,1.0,0.8333333333333334,0.5
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2022-03-16,Wed,Champions Lg,Round of 16,Away,W 2–1,eng Chelsea,fr Lille,Y,GK,90,0,0,0,0,0.0,0.0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,0.0,20.0,0.0,0.0,0.0,/en/matches/92acd78c/Lille-Chelsea-March-16-2022-Champions-League,1.0,1.0,0.5
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,2022-03-19,Sat,FA Cup,Quarter-finals,Away,W 2–0,Chelsea,Middlesbrough,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/9e92546e/Middlesbrough-Chelsea-March-19-2022-FA-Cup,1.0,1.0,0.5
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2022-03-25,Fri,WCQ,Third round,Away,L 0–1,sn Senegal,eg Egypt,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d430cf43/Egypt-Senegal-March-25-2022-WCQ----CAF-M,0.0,1.0,0.5
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2022-03-29,Tue,WCQ,Third round,Home,W 1 (3)–0 (1),sn Senegal,eg Egypt,Y,GK,120,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/03a95112/Senegal-Egypt-March-29-2022-WCQ----CAF-M,1.0,0.6666666666666666,0.5
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,2022-04-02,Sat,Premier League,Matchweek 31,Home,L 1–4,Chelsea,Brentford,Y,GK,90,0,0,0,0,0.0,0.0,0,0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,84.0,0.0,19.0,0.0,0.0,0.0,/en/matches/c0037074/Chelsea-Brentford-April-2-2022-Premier-League,0.0,0.6666666666666666,0.5
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,2022-04-06,Wed,Champions Lg,Quarter-finals,Home,L 1–3,eng Chelsea,es Real Madrid,Y,GK,90,0,0,0,0,0.0,0.0,0,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,26.0,96.2,0.0,17.0,0.0,0.0,0.0,/en/matches/e78b60c2/Chelsea-Real-Madrid-April-6-2022-Champions-League,0.0,0.3333333333333333,0.5
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 6–0,Chelsea,Southampton,Y,GK,90,0,0,0,0,0.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,100.0,0.0,8.0,0.0,0.0,0.0,/en/matches/70d15cf0/Southampton-Chelsea-April-9-2022-Premier-League,1.0,0.3333333333333333,0.5
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,2022-04-12,Tue,Champions Lg,Quarter-finals,Away,W 3–2,eng Chelsea,es Real Madrid,Y,GK,120,0,0,0,0,0.0,0.0,0,0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.0,78.8,0.0,18.0,0.0,0.0,0.0,/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League,1.0,0.3333333333333333,0.5
