,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-10-05,Sat,Premier League,Matchweek 8,Home,W 2–1,Liverpool,Leicester City,N,RM,13,0,0,0,0,0,0,0,0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,1.0,4.0,1.0,0.0,0.0,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League,1.0,1.0,0.8333333333333333
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-10-11,Fri,UEFA Euro Qualifying,Group stage,Away,L 1–2,eng England,cz Czech Republic,Y,DM,90,0,0,0,0,1,1,1,0,,,0,,,,,,,,,,,,,,,/en/matches/72565914/Czech-Republic-England-October-11-2019-UEFA-Euro-Qualifying,0.0,1.0,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-10-14,Mon,UEFA Euro Qualifying,Group stage,Away,W 6–0,eng England,bg Bulgaria,Y,CM,90,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/ba2dd7b6/Bulgaria-England-October-14-2019-UEFA-Euro-Qualifying,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-10-20,Sun,Premier League,Matchweek 9,Away,D 1–1,Liverpool,Manchester Utd,Y*,RM,70,0,0,0,0,0,0,0,0,48.0,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0,27.0,37.0,73.0,2.0,26.0,2.0,2.0,0.0,/en/matches/95c3f0c8/North-West-Derby-Manchester-United-Liverpool-October-20-2019-Premier-League,0.5,0.6666666666666666,0.3974358974358974
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-10-27,Sun,Premier League,Matchweek 10,Home,W 2–1,Liverpool,Tottenham,Y*,"RM,CM",90,1,0,0,0,1,1,0,0,75.0,2.0,1,2.0,0.1,0.1,0.1,1.0,0.0,37.0,62.0,59.7,6.0,43.0,4.0,3.0,2.0,/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,1.0,0.5,0.5833333333333333
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-11-02,Sat,Premier League,Matchweek 11,Away,W 2–1,Liverpool,Aston Villa,Y*,RM,90,0,0,0,0,0,0,0,0,109.0,2.0,3,1.0,0.0,0.0,0.4,4.0,0.0,80.0,101.0,79.2,9.0,62.0,1.0,0.0,0.0,/en/matches/2206646c/Aston-Villa-Liverpool-November-2-2019-Premier-League,1.0,0.8333333333333334,0.6785714285714286
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2019-11-10,Sun,Premier League,Matchweek 12,Home,W 3–1,Liverpool,Manchester City,Y*,RM,60,0,1,0,0,0,0,0,0,28.0,1.0,0,0.0,0.0,0.0,0.3,1.0,1.0,15.0,24.0,62.5,1.0,18.0,3.0,1.0,0.0,/en/matches/47880eb7/Liverpool-Manchester-City-November-10-2019-Premier-League,1.0,0.8333333333333334,0.8611111111111112
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2019-11-23,Sat,Premier League,Matchweek 13,Away,W 2–1,Liverpool,Crystal Palace,Y*,RM,78,0,0,0,0,0,0,0,0,63.0,6.0,0,1.0,0.0,0.0,0.1,2.0,0.0,42.0,54.0,77.8,11.0,42.0,0.0,1.0,0.0,/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League,1.0,1.0,0.3333333333333333
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2019-11-27,Wed,Champions Lg,Group stage,Home,D 1–1,eng Liverpool,it Napoli,Y*,"RM,RB,DM",90,0,0,0,0,3,0,0,0,113.0,2.0,1,2.0,0.1,0.1,0.1,5.0,0.0,84.0,101.0,83.2,17.0,89.0,5.0,1.0,1.0,/en/matches/9e30ef9d/Liverpool-Napoli-November-27-2019-Champions-League,0.5,1.0,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2019-11-30,Sat,Premier League,Matchweek 14,Home,W 2–1,Liverpool,Brighton,Y*,CM,90,0,0,0,0,0,0,0,0,55.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,42.0,48.0,87.5,3.0,40.0,1.0,0.0,0.0,/en/matches/2c240ae6/Liverpool-Brighton-and-Hove-Albion-November-30-2019-Premier-League,1.0,0.8333333333333334,0.4642857142857142
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2019-12-04,Wed,Premier League,Matchweek 15,Home,W 5–2,Liverpool,Everton,N,CM,19,0,0,0,0,0,0,0,0,18.0,0.0,0,0.0,0.0,0.0,0.4,1.0,0.0,15.0,17.0,88.2,3.0,14.0,1.0,0.0,0.0,/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League,1.0,0.8333333333333334,0.4047619047619046
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2019-12-07,Sat,Premier League,Matchweek 16,Away,W 3–0,Liverpool,Bournemouth,Y*,CM,90,0,1,0,0,1,1,0,0,160.0,2.0,1,0.0,0.1,0.1,0.4,3.0,1.0,141.0,154.0,91.6,20.0,136.0,4.0,1.0,1.0,/en/matches/b7f0ca17/Bournemouth-Liverpool-December-7-2019-Premier-League,1.0,0.8333333333333334,0.119047619047619
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2019-12-10,Tue,Champions Lg,Group stage,Away,W 2–0,eng Liverpool,at RB Salzburg,Y*,"CM,DM",90,0,0,0,0,0,0,0,0,72.0,2.0,2,0.0,0.0,0.0,0.7,4.0,0.0,56.0,66.0,84.8,7.0,51.0,1.0,1.0,0.0,/en/matches/714da51b/Red-Bull-Salzburg-Liverpool-December-10-2019-Champions-League,1.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2019-12-14,Sat,Premier League,Matchweek 17,Home,W 2–0,Liverpool,Watford,Y*,"DM,CM",90,0,0,0,0,2,0,1,0,89.0,1.0,1,0.0,0.1,0.1,0.0,1.0,0.0,62.0,83.0,74.7,7.0,60.0,0.0,2.0,1.0,/en/matches/f33bb4b3/Liverpool-Watford-December-14-2019-Premier-League,1.0,1.0,0.1794871794871794
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2019-12-26,Thu,Premier League,Matchweek 19,Away,W 4–0,Liverpool,Leicester City,Y*,CM,81,0,0,0,0,1,0,0,0,89.0,2.0,1,1.0,0.1,0.1,0.0,0.0,0.0,73.0,81.0,90.1,8.0,42.0,2.0,0.0,0.0,/en/matches/4b8063da/Leicester-City-Liverpool-December-26-2019-Premier-League,1.0,1.0,0.4166666666666666
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2019-12-29,Sun,Premier League,Matchweek 20,Home,W 1–0,Liverpool,Wolves,Y*,DM,90,0,0,0,0,0,0,0,0,97.0,3.0,1,1.0,0.0,0.0,0.1,1.0,0.0,78.0,88.0,88.6,7.0,69.0,1.0,0.0,0.0,/en/matches/9892a4f1/Liverpool-Wolverhampton-Wanderers-December-29-2019-Premier-League,1.0,1.0,0.7380952380952381
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-01-02,Thu,Premier League,Matchweek 21,Home,W 2–0,Liverpool,Sheffield Utd,Y*,CM,90,0,0,0,0,1,0,0,0,138.0,1.0,1,0.0,0.0,0.0,0.3,6.0,0.0,122.0,133.0,91.7,9.0,115.0,4.0,3.0,1.0,/en/matches/7fe3382b/Liverpool-Sheffield-United-January-2-2020-Premier-League,1.0,1.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-01-11,Sat,Premier League,Matchweek 22,Away,W 1–0,Liverpool,Tottenham,Y*,CM,90,0,0,0,0,0,0,0,0,103.0,5.0,0,1.0,0.0,0.0,0.2,1.0,0.0,86.0,93.0,92.5,4.0,85.0,2.0,2.0,1.0,/en/matches/39432697/Tottenham-Hotspur-Liverpool-January-11-2020-Premier-League,1.0,1.0,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2020-01-19,Sun,Premier League,Matchweek 23,Home,W 2–0,Liverpool,Manchester Utd,Y*,CM,90,0,0,0,0,2,1,0,0,60.0,6.0,0,1.0,0.1,0.1,0.1,1.0,0.0,38.0,50.0,76.0,7.0,37.0,3.0,2.0,2.0,/en/matches/d2a888b6/North-West-Derby-Liverpool-Manchester-United-January-19-2020-Premier-League,1.0,1.0,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2020-01-23,Thu,Premier League,Matchweek 24,Away,W 2–1,Liverpool,Wolves,Y*,"CM,RM",90,1,1,0,0,1,1,0,0,89.0,1.0,1,1.0,0.1,0.1,0.2,5.0,1.0,65.0,82.0,79.3,7.0,59.0,3.0,1.0,1.0,/en/matches/efd768f0/Wolverhampton-Wanderers-Liverpool-January-23-2020-Premier-League,1.0,1.0,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2020-01-29,Wed,Premier League,Matchweek 18,Away,W 2–0,Liverpool,West Ham,Y*,"CM,RB,RM",90,0,0,0,0,1,0,0,0,153.0,3.0,2,1.0,0.0,0.0,0.1,3.0,0.0,132.0,141.0,93.6,11.0,131.0,1.0,2.0,2.0,/en/matches/7b057bc1/West-Ham-United-Liverpool-January-29-2020-Premier-League,1.0,1.0,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2020-02-01,Sat,Premier League,Matchweek 25,Home,W 4–0,Liverpool,Southampton,Y*,RM,87,1,1,0,0,2,1,0,0,49.0,1.0,3,0.0,0.2,0.2,0.4,1.0,0.0,30.0,42.0,71.4,4.0,30.0,2.0,1.0,1.0,/en/matches/ab9e9e23/Liverpool-Southampton-February-1-2020-Premier-League,1.0,1.0,0.5
34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,2020-02-15,Sat,Premier League,Matchweek 26,Away,W 1–0,Liverpool,Norwich City,Y*,"CM,RM",90,0,1,0,0,0,0,0,0,84.0,2.0,1,0.0,0.0,0.0,0.1,2.0,1.0,61.0,79.0,77.2,10.0,64.0,2.0,2.0,1.0,/en/matches/9c238122/Norwich-City-Liverpool-February-15-2020-Premier-League,1.0,1.0,0.5
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2020-02-18,Tue,Champions Lg,Round of 16,Away,L 0–1,eng Liverpool,es Atlético Madrid,Y*,RM,79,0,0,0,0,2,0,0,0,62.0,3.0,0,1.0,0.1,0.1,0.0,1.0,0.0,43.0,53.0,81.1,5.0,37.0,1.0,0.0,0.0,/en/matches/f9a22073/Atletico-Madrid-Liverpool-February-18-2020-Champions-League,0.0,1.0,0.5
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2020-03-11,Wed,Champions Lg,Round of 16,Home,L 2–3,eng Liverpool,es Atlético Madrid,Y*,CM,105,0,0,0,0,1,0,0,0,86.0,1.0,2,0.0,0.0,0.0,0.0,2.0,0.0,66.0,81.0,81.5,9.0,59.0,1.0,0.0,0.0,/en/matches/d23fe9df/Liverpool-Atletico-Madrid-March-11-2020-Champions-League,0.0,0.6666666666666666,0.5
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,2020-06-21,Sun,Premier League,Matchweek 30,Away,D 0–0,Liverpool,Everton,Y*,RM,90,0,0,0,0,0,0,0,0,83.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,57.0,78.0,73.1,7.0,52.0,4.0,0.0,0.0,/en/matches/603174fb/Merseyside-Derby-Everton-Liverpool-June-21-2020-Premier-League,0.5,0.3333333333333333,0.5
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,2020-06-24,Wed,Premier League,Matchweek 31,Home,W 4–0,Liverpool,Crystal Palace,Y*,RM,63,0,0,0,0,2,0,0,0,65.0,2.0,2,0.0,0.1,0.1,0.0,2.0,0.0,51.0,58.0,87.9,8.0,45.0,0.0,1.0,1.0,/en/matches/c486cf76/Liverpool-Crystal-Palace-June-24-2020-Premier-League,1.0,0.1666666666666666,0.5
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,2020-07-02,Thu,Premier League,Matchweek 32,Away,L 0–4,Liverpool,Manchester City,Y*,"CM,RM",90,0,0,0,0,0,0,1,0,82.0,3.0,2,0.0,0.0,0.0,0.0,3.0,0.0,68.0,74.0,91.9,5.0,47.0,1.0,0.0,0.0,/en/matches/5dffd237/Manchester-City-Liverpool-July-2-2020-Premier-League,0.0,0.5,0.5
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2020-07-05,Sun,Premier League,Matchweek 33,Home,W 2–0,Liverpool,Aston Villa,N,CM,30,0,0,0,0,0,0,0,0,43.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,33.0,41.0,80.5,6.0,27.0,0.0,1.0,1.0,/en/matches/c2481cad/Liverpool-Aston-Villa-July-5-2020-Premier-League,1.0,0.5,0.5
41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,2020-07-08,Wed,Premier League,Matchweek 34,Away,W 3–1,Liverpool,Brighton,Y*,"CM,RM",79,1,0,0,0,3,2,0,0,61.0,1.0,0,1.0,0.1,0.1,0.0,1.0,1.0,42.0,51.0,82.4,8.0,35.0,0.0,0.0,0.0,/en/matches/3296482a/Brighton-and-Hove-Albion-Liverpool-July-8-2020-Premier-League,1.0,0.6666666666666666,0.5
